Timestamp,Capacidad disponible,Capacidad utilizada,% Memoria utilizada
18:55:00,2572136,627468,15.54
18:55:03,2572136,627468,15.54
18:55:06,2572136,627468,15.54
18:55:09,2572136,627468,15.54
18:55:12,2572136,627468,15.54
18:55:15,2572136,627468,15.54
18:55:18,2572136,627468,15.54
18:55:21,2572136,627468,15.54
18:55:24,2572136,627468,15.54
18:55:27,2572136,627456,15.54
18:55:30,2572136,627456,15.54
18:55:33,2572136,627456,15.54
18:55:36,2572136,627456,15.54
18:55:39,2572136,627456,15.54
18:55:42,2572136,627456,15.54
18:55:45,2572136,627456,15.54
18:55:48,2572136,627456,15.54
18:55:51,2572136,627456,15.54
18:55:54,2572136,627456,15.54
18:55:57,2572136,627456,15.54
18:56:00,2572136,627456,15.54
18:56:03,2572136,627448,15.54
18:56:06,2572136,627448,15.54
18:56:09,2572136,627448,15.54
18:56:12,2572136,627448,15.54
18:56:15,2572136,627448,15.54
18:56:18,2572136,627448,15.54
18:56:21,2572136,627448,15.54
18:56:24,2572136,627448,15.54
18:56:27,2572136,627448,15.54
18:56:30,2572136,627448,15.54
18:56:33,2572136,627448,15.54
18:56:36,2572136,627448,15.54
18:56:39,2572136,627448,15.54
18:56:42,2572136,627448,15.54
18:56:45,2572136,627448,15.54
18:56:48,2572136,627448,15.54
18:56:51,2572136,627448,15.54
18:56:54,2572136,627448,15.54
18:56:57,2572136,627448,15.54
18:57:00,2572136,627448,15.54
18:57:03,2572136,627448,15.54
18:57:06,2572136,627436,15.54
18:57:09,2572136,627436,15.54
18:57:12,2572136,627436,15.54
18:57:15,2572136,627436,15.54
18:57:18,2572136,627436,15.54
18:57:21,2572136,627436,15.54
18:57:24,2572136,627436,15.54
18:57:27,2572260,627312,15.54
18:57:30,2572260,627312,15.54
18:57:33,2572384,627188,15.54
18:57:36,2572384,627188,15.54
18:57:39,2572384,627188,15.54
18:57:42,2572384,627188,15.54
18:57:45,2572384,627188,15.54
18:57:48,2572384,627188,15.54
18:57:51,2572384,627188,15.54
18:57:55,2572384,627188,15.54
18:57:58,2572384,627188,15.54
18:58:01,2572384,627188,15.54
18:58:04,2572384,627188,15.54
18:58:07,2572384,627188,15.54
18:58:10,2572384,627188,15.54
18:58:13,2572384,627188,15.54
18:58:16,2572384,627188,15.54
18:58:19,2572384,627188,15.54
18:58:22,2572384,627188,15.54
18:58:25,2572384,627188,15.54
18:58:28,2572384,627188,15.54
18:58:31,2572384,627188,15.54
18:58:34,2572384,627188,15.54
18:58:37,2572384,627188,15.54
18:58:40,2572384,627188,15.54
18:58:43,2572384,627188,15.54
18:58:46,2572384,627188,15.54
18:58:49,2572384,627188,15.54
18:58:52,2572384,627188,15.54
18:58:55,2572384,627188,15.54
18:58:58,2572384,627188,15.54
18:59:01,2572384,627188,15.54
18:59:04,2572384,627188,15.54
18:59:07,2572384,627188,15.54
18:59:10,2572384,627188,15.54
18:59:13,2572384,627188,15.54
18:59:16,2572384,627188,15.54
18:59:19,2572384,627148,15.54
18:59:22,2572260,627272,15.54
18:59:25,2572260,627272,15.54
18:59:28,2572260,627272,15.54
18:59:31,2572260,627268,15.54
18:59:34,2572260,627264,15.54
18:59:37,2572260,627264,15.54
18:59:40,2572260,627264,15.54
18:59:43,2572260,627264,15.54
18:59:46,2572260,627264,15.54
18:59:49,2572260,627264,15.54
18:59:52,2572260,627264,15.54
18:59:55,2572260,627264,15.54
18:59:58,2572260,627264,15.54
19:00:01,2572260,627264,15.54
19:00:04,2572260,627264,15.54
19:00:07,2572260,627264,15.54
19:00:10,2572260,627264,15.54
19:00:13,2572260,627264,15.54
19:00:16,2572260,627264,15.54
19:00:19,2572260,627264,15.54
19:00:22,2572260,627264,15.54
19:00:25,2572260,627264,15.54
19:00:28,2572260,627264,15.54
19:00:31,2572260,627264,15.54
19:00:34,2572260,627264,15.54
19:00:37,2572260,627264,15.54
19:00:40,2572384,627140,15.54
19:00:43,2572384,627140,15.54
19:00:46,2572384,627140,15.54
19:00:49,2572384,627128,15.54
19:00:52,2572384,627128,15.54
19:00:56,2572384,627128,15.54
19:00:59,2572384,627128,15.54
19:01:02,2572384,627128,15.54
19:01:05,2572384,627128,15.54
19:01:08,2572260,627252,15.54
19:01:11,2572260,627252,15.54
19:01:14,2572260,627252,15.54
19:01:17,2572260,627252,15.54
19:01:20,2572260,627252,15.54
19:01:23,2572260,627244,15.54
19:01:26,2572384,627120,15.54
19:01:29,2572384,627120,15.54
19:01:32,2572260,627244,15.54
19:01:35,2572260,627244,15.54
19:01:38,2572260,627244,15.54
19:01:41,2572260,627244,15.54
19:01:44,2572260,627244,15.54
19:01:47,2572260,627244,15.54
19:01:50,2572260,627244,15.54
19:01:53,2572260,627244,15.54
19:01:56,2572384,627120,15.54
19:01:59,2572260,627244,15.54
19:02:02,2572260,627244,15.54
19:02:05,2572260,627244,15.54
19:02:08,2572260,627244,15.54
19:02:11,2572260,627244,15.54
19:02:14,2572260,627244,15.54
19:02:17,2572260,627244,15.54
19:02:20,2572260,627244,15.54
19:02:23,2572260,627244,15.54
19:02:26,2572260,627244,15.54
19:02:29,2572260,627244,15.54
19:02:32,2572260,627244,15.54
19:02:35,2572260,627244,15.54
19:02:38,2572260,627244,15.54
19:02:41,2572136,627368,15.54
19:02:44,2572260,627244,15.54
19:02:47,2572260,627244,15.54
19:02:50,2572260,627244,15.54
19:02:53,2572136,627368,15.54
19:02:56,2572136,627368,15.54
19:02:59,2572260,627244,15.54
19:03:02,2572384,627120,15.54
19:03:05,2572384,627120,15.54
19:03:08,2572384,627120,15.54
19:03:11,2572384,627120,15.54
19:03:14,2572384,627120,15.54
19:03:17,2572384,627120,15.54
19:03:20,2572260,627224,15.54
19:03:23,2572260,627224,15.54
19:03:26,2572260,627224,15.54
19:03:29,2572260,627224,15.54
19:03:32,2572260,627224,15.54
19:03:35,2572260,627224,15.54
19:03:38,2572260,627224,15.54
19:03:41,2572260,627224,15.54
19:03:44,2572260,627224,15.54
19:03:47,2572136,627348,15.54
19:03:50,2572136,627348,15.54
19:03:53,2572136,627348,15.54
19:03:56,2572136,627348,15.54
19:03:59,2572136,627348,15.54
19:04:02,2572260,627224,15.54
19:04:05,2572260,627224,15.54
19:04:08,2572260,627224,15.54
19:04:11,2572260,627224,15.54
19:04:14,2572260,627224,15.54
19:04:17,2572260,627224,15.54
19:04:20,2572260,627224,15.54
19:04:23,2572260,627224,15.54
19:04:26,2572260,627224,15.54
19:04:30,2572276,627220,15.54
19:04:33,2572276,627220,15.54
19:04:36,2572276,627220,15.54
19:04:39,2572276,627220,15.54
19:04:42,2572276,627220,15.54
19:04:45,2572276,627220,15.54
19:04:48,2572276,627212,15.54
19:04:51,2572276,627212,15.54
19:04:54,2572276,627212,15.54
19:04:57,2572276,627212,15.54
19:05:00,2572400,627088,15.53
19:05:03,2572276,627212,15.54
19:05:06,2572276,627212,15.54
19:05:09,2572276,627212,15.54
19:05:12,2572276,627212,15.54
19:05:15,2572276,627212,15.54
19:05:18,2572276,627212,15.54
19:05:21,2572276,627212,15.54
19:05:24,2572276,627212,15.54
19:05:27,2572276,627204,15.54
19:05:30,2572276,627204,15.54
19:05:33,2572276,627204,15.54
19:05:36,2572152,627328,15.54
19:05:39,2572028,627452,15.54
19:05:42,2572028,627452,15.54
19:05:45,2572028,627452,15.54
19:05:48,2572028,627452,15.54
19:05:51,2572028,627452,15.54
19:05:54,2572028,627452,15.54
19:05:57,2572028,627452,15.54
19:06:00,2572028,627452,15.54
19:06:03,2572028,627452,15.54
19:06:06,2572028,627452,15.54
19:06:09,2572028,627452,15.54
19:06:12,2572028,627452,15.54
19:06:15,2572028,627452,15.54
19:06:18,2572028,627452,15.54
19:06:21,2572028,627448,15.54
19:06:24,2572028,627448,15.54
19:06:27,2572028,627448,15.54
19:06:30,2572028,627440,15.54
19:06:33,2572028,627440,15.54
19:06:36,2572028,627440,15.54
19:06:39,2572028,627440,15.54
19:06:42,2572028,627440,15.54
19:06:45,2572028,627440,15.54
19:06:48,2572028,627440,15.54
19:06:51,2572028,627440,15.54
19:06:54,2572028,627440,15.54
19:06:57,2572028,627432,15.54
19:07:00,2572028,627432,15.54
19:07:03,2572028,627432,15.54
19:07:06,2572028,627432,15.54
19:07:09,2572152,627308,15.54
19:07:12,2572152,627308,15.54
19:07:15,2572152,627308,15.54
19:07:18,2572152,627308,15.54
19:07:21,2572152,627308,15.54
19:07:24,2572276,627184,15.54
19:07:27,2572276,627184,15.54
19:07:30,2572276,627184,15.54
19:07:33,2572276,627184,15.54
19:07:36,2572276,627184,15.54
19:07:39,2572276,627184,15.54
19:07:42,2572276,627184,15.54
19:07:45,2572276,627184,15.54
19:07:48,2572276,627184,15.54
19:07:51,2572276,627184,15.54
19:07:54,2572276,627184,15.54
19:07:57,2572276,627184,15.54
19:08:00,2572276,627184,15.54
19:08:03,2572276,627184,15.54
19:08:06,2572276,627184,15.54
19:08:09,2572400,627056,15.53
19:08:12,2572400,627056,15.53
19:08:15,2572400,627056,15.53
19:08:18,2572400,627056,15.53
19:08:21,2572400,627056,15.53
19:08:24,2572400,627056,15.53
19:08:27,2572400,627056,15.53
19:08:30,2572276,627180,15.54
19:08:33,2572276,627180,15.54
19:08:36,2572400,627056,15.53
19:08:39,2572400,627056,15.53
19:08:42,2572400,627056,15.53
19:08:45,2572400,627056,15.53
19:08:49,2572400,627040,15.53
19:08:52,2572400,627040,15.53
19:08:55,2572400,627040,15.53
19:08:58,2572400,627040,15.53
19:09:01,2572400,627040,15.53
19:09:04,2572400,627040,15.53
19:09:07,2572400,627040,15.53
19:09:10,2572400,627040,15.53
19:09:13,2572400,627040,15.53
19:09:16,2572400,627040,15.53
19:09:19,2572400,627040,15.53
19:09:22,2572400,627040,15.53
19:09:25,2572400,627040,15.53
19:09:28,2572400,627040,15.53
19:09:31,2572400,627040,15.53
19:09:34,2572400,627040,15.53
19:09:37,2572400,627040,15.53
19:09:40,2572400,627040,15.53
19:09:43,2572400,627040,15.53
19:09:46,2572400,627040,15.53
19:09:49,2572400,627040,15.53
19:09:52,2572400,627040,15.53
19:09:55,2572400,627040,15.53
19:09:58,2572400,627040,15.53
19:10:01,2572400,627040,15.53
19:10:04,2572400,627028,15.53
19:10:07,2572400,627028,15.53
19:10:10,2572400,627028,15.53
19:10:13,2572400,627028,15.53
19:10:16,2572400,627028,15.53
19:10:19,2572400,627028,15.53
19:10:22,2572400,627028,15.53
19:10:25,2572400,627028,15.53
19:10:28,2572400,627028,15.53
19:10:32,2572400,627028,15.53
19:10:35,2572400,627028,15.53
19:10:38,2572276,627140,15.54
19:10:41,2572276,627140,15.54
19:10:44,2572276,627140,15.54
19:10:47,2572276,627140,15.54
19:10:50,2572276,627140,15.54
19:10:53,2572276,627140,15.54
19:10:56,2572276,627140,15.54
19:10:59,2572276,627140,15.54
19:11:02,2572152,627264,15.54
19:11:05,2572152,627264,15.54
19:11:08,2572152,627264,15.54
19:11:11,2572152,627264,15.54
19:11:14,2572152,627264,15.54
19:11:17,2572276,627140,15.54
19:11:20,2572276,627140,15.54
19:11:23,2572276,627140,15.54
19:11:26,2572276,627140,15.54
19:11:29,2572276,627140,15.54
19:11:32,2572276,627140,15.54
19:11:35,2572276,627140,15.54
19:11:38,2572276,627140,15.54
19:11:41,2572276,627140,15.54
19:11:44,2572276,627140,15.54
19:11:47,2572276,627140,15.54
19:11:50,2572276,627140,15.54
19:11:53,2572152,627264,15.54
19:11:56,2572152,627240,15.54
19:11:59,2572152,627240,15.54
19:12:02,2572152,627240,15.54
19:12:05,2572152,627240,15.54
19:12:08,2572152,627240,15.54
19:12:11,2572028,627364,15.54
19:12:14,2572028,627364,15.54
19:12:17,2572028,627364,15.54
19:12:20,2572028,627364,15.54
19:12:23,2572028,627364,15.54
19:12:26,2572028,627356,15.54
19:12:29,2572028,627356,15.54
19:12:32,2572028,627356,15.54
19:12:35,2572152,627232,15.54
19:12:38,2572152,627232,15.54
19:12:41,2572152,627232,15.54
19:12:44,2572152,627232,15.54
19:12:47,2572152,627232,15.54
19:12:50,2572152,627232,15.54
19:12:53,2572152,627232,15.54
19:12:56,2572152,627232,15.54
19:12:59,2572152,627232,15.54
19:13:02,2572152,627232,15.54
19:13:05,2572152,627232,15.54
19:13:08,2572152,627232,15.54
19:13:11,2572152,627232,15.54
19:13:14,2572152,627232,15.54
19:13:17,2572152,627232,15.54
19:13:20,2572152,627232,15.54
19:13:23,2572152,627232,15.54
19:13:26,2572152,627232,15.54
19:13:29,2572152,627232,15.54
19:13:32,2572028,627356,15.54
19:13:35,2572028,627356,15.54
19:13:38,2572028,627356,15.54
19:13:41,2572028,627356,15.54
19:13:44,2571904,627480,15.54
19:13:47,2570228,629108,15.58
19:13:50,2570228,629104,15.58
19:13:54,2570228,629104,15.58
19:13:57,2570228,629104,15.58
19:14:00,2570228,629104,15.58
19:14:03,2570228,629104,15.58
19:14:06,2570228,629104,15.58
19:14:09,2570104,629224,15.59
19:14:12,2570104,629224,15.59
19:14:15,2570104,629224,15.59
19:14:18,2570104,629224,15.59
19:14:21,2570104,629224,15.59
19:14:24,2570104,629216,15.59
19:14:27,2570104,629216,15.59
19:14:30,2570104,629216,15.59
19:14:33,2570104,629216,15.59
19:14:36,2570104,629216,15.59
19:14:39,2570104,629216,15.59
19:14:42,2570104,629216,15.59
19:14:45,2570104,629216,15.59
19:14:48,2570104,629216,15.59
19:14:51,2570104,629216,15.59
19:14:54,2570104,629216,15.59
19:14:57,2570104,629216,15.59
19:15:00,2570104,629216,15.59
19:15:03,2570104,629216,15.59
19:15:06,2570104,629216,15.59
19:15:09,2570104,629216,15.59
19:15:12,2570104,629216,15.59
19:15:15,2570104,629216,15.59
19:15:18,2570104,629216,15.59
19:15:21,2570104,629216,15.59
19:15:24,2570104,629216,15.59
19:15:27,2570104,629216,15.59
19:15:30,2570104,629216,15.59
19:15:33,2570348,628972,15.58
19:15:36,2570348,628972,15.58
19:15:39,2570348,628972,15.58
19:15:42,2570348,628972,15.58
19:15:45,2570348,628972,15.58
19:15:48,2570348,628972,15.58
19:15:51,2570484,628824,15.58
19:15:54,2570484,628824,15.58
19:15:57,2570484,628824,15.58
19:16:00,2570484,628824,15.58
19:16:03,2570608,628700,15.57
19:16:06,2570608,628700,15.57
19:16:09,2570608,628700,15.57
19:16:12,2570608,628692,15.57
19:16:15,2570608,628692,15.57
19:16:18,2570608,628692,15.57
19:16:21,2570608,628692,15.57
19:16:24,2570608,628692,15.57
19:16:27,2570608,628692,15.57
19:16:30,2570608,628692,15.57
19:16:33,2570484,628816,15.58
19:16:36,2570484,628816,15.58
19:16:39,2570608,628692,15.57
19:16:42,2570608,628692,15.57
19:16:45,2570484,628816,15.58
19:16:48,2570484,628816,15.58
19:16:51,2570484,628816,15.58
19:16:54,2570484,628816,15.58
19:16:57,2570484,628816,15.58
19:17:00,2570484,628816,15.58
19:17:03,2570064,629204,15.59
19:17:06,2570064,629204,15.59
19:17:09,2570204,629056,15.58
19:17:12,2570080,629180,15.59
19:17:15,2570080,629180,15.59
19:17:18,2570080,629180,15.59
19:17:21,2570080,629180,15.59
19:17:24,2570080,629180,15.59
19:17:27,2570080,629180,15.59
19:17:30,2570080,629180,15.59
19:17:33,2570080,629180,15.59
19:17:36,2570080,629180,15.59
19:17:40,2570080,629180,15.59
19:17:43,2570080,629180,15.59
19:17:46,2570080,629180,15.59
19:17:49,2570080,629180,15.59
19:17:52,2570080,629180,15.59
19:17:55,2570080,629180,15.59
19:17:58,2569956,629288,15.59
19:18:01,2569956,629288,15.59
19:18:04,2569956,629288,15.59
19:18:07,2569956,629288,15.59
19:18:10,2569956,629288,15.59
19:18:13,2569956,629288,15.59
19:18:16,2569956,629288,15.59
19:18:19,2570080,629156,15.59
19:18:22,2570080,629156,15.59
19:18:25,2570080,629156,15.59
19:18:28,2570080,629156,15.59
19:18:31,2570080,629156,15.59
19:18:34,2570080,629156,15.59
19:18:37,2570080,629156,15.59
19:18:40,2570080,629156,15.59
19:18:43,2570080,629156,15.59
19:18:46,2569072,630168,15.61
19:18:49,2569072,630168,15.61
19:18:52,2569072,630168,15.61
19:18:55,2569072,630160,15.61
19:18:58,2569072,630160,15.61
19:19:01,2569072,630160,15.61
19:19:04,2569072,630160,15.61
19:19:07,2569072,630160,15.61
19:19:10,2569072,630160,15.61
19:19:13,2569072,630160,15.61
19:19:16,2569072,630160,15.61
19:19:19,2569072,630160,15.61
19:19:22,2569072,630160,15.61
19:19:25,2569072,630160,15.61
19:19:28,2569072,630160,15.61
19:19:31,2569196,630024,15.61
19:19:34,2569196,630024,15.61
19:19:37,2569196,630024,15.61
19:19:40,2569196,630024,15.61
19:19:43,2569196,630024,15.61
19:19:46,2569196,630024,15.61
19:19:49,2569196,630024,15.61
19:19:52,2569196,630024,15.61
19:19:55,2569196,630024,15.61
19:19:58,2569196,630024,15.61
19:20:01,2569196,630016,15.61
19:20:04,2569196,630016,15.61
19:20:07,2569196,630016,15.61
19:20:10,2569196,630016,15.61
19:20:13,2569196,630016,15.61
19:20:16,2569196,630016,15.61
19:20:19,2569196,630016,15.61
19:20:22,2569196,630016,15.61
19:20:25,2569196,630016,15.61
19:20:28,2569196,630016,15.61
19:20:31,2569440,629772,15.60
19:20:34,2569440,629772,15.60
19:20:37,2569440,629772,15.60
19:20:40,2569576,629636,15.60
19:20:43,2569576,629636,15.60
19:20:46,2569576,629636,15.60
19:20:49,2569576,629636,15.60
19:20:52,2569576,629636,15.60
19:20:55,2569576,629636,15.60
19:20:58,2569576,629636,15.60
19:21:01,2569576,629636,15.60
19:21:04,2569576,629636,15.60
19:21:07,2569576,629636,15.60
19:21:10,2569576,629632,15.60
19:21:13,2569576,629632,15.60
19:21:16,2569576,629632,15.60
19:21:19,2569576,629632,15.60
19:21:22,2569576,629632,15.60
19:21:25,2569576,629624,15.60
19:21:28,2569576,629624,15.60
19:21:31,2569576,629624,15.60
19:21:34,2569576,629624,15.60
19:21:37,2569576,629624,15.60
19:21:40,2569576,629624,15.60
19:21:43,2569576,629624,15.60
19:21:46,2569576,629624,15.60
19:21:49,2569576,629616,15.60
19:21:52,2569576,629616,15.60
19:21:55,2569576,629616,15.60
19:21:58,2569576,629616,15.60
19:22:01,2569576,629616,15.60
19:22:04,2569576,629616,15.60
19:22:07,2569576,629616,15.60
19:22:10,2569576,629616,15.60
19:22:13,2569576,629616,15.60
19:22:16,2569576,629616,15.60
19:22:19,2569452,629740,15.60
19:22:22,2569452,629740,15.60
19:22:25,2569452,629740,15.60
19:22:28,2569452,629740,15.60
19:22:31,2569452,629740,15.60
19:22:34,2569452,629740,15.60
19:22:37,2569452,629740,15.60
19:22:40,2569452,629740,15.60
19:22:43,2569576,629616,15.60
19:22:46,2569576,629616,15.60
19:22:49,2569576,629616,15.60
19:22:52,2569576,629616,15.60
19:22:55,2569576,629616,15.60
19:22:58,2569576,629616,15.60
19:23:01,2569576,629612,15.60
19:23:04,2569576,629612,15.60
19:23:07,2569576,629612,15.60
19:23:10,2569576,629604,15.60
19:23:13,2569576,629604,15.60
19:23:16,2569576,629604,15.60
19:23:19,2569576,629604,15.60
19:23:22,2569576,629604,15.60
19:23:25,2569576,629604,15.60
19:23:28,2569576,629604,15.60
19:23:31,2569576,629604,15.60
19:23:34,2569576,629604,15.60
19:23:37,2569576,629604,15.60
19:23:40,2569576,629604,15.60
19:23:43,2569576,629604,15.60
19:23:46,2569576,629604,15.60
19:23:49,2569576,629604,15.60
19:23:52,2569576,629604,15.60
19:23:55,2569576,629604,15.60
19:23:58,2569576,629604,15.60
19:24:01,2569576,629604,15.60
19:24:04,2569576,629604,15.60
19:24:07,2569072,630108,15.61
19:24:10,2569072,630108,15.61
19:24:13,2569072,630108,15.61
19:24:16,2569072,630108,15.61
19:24:19,2569072,630108,15.61
19:24:22,2569072,630108,15.61
19:24:25,2569072,630108,15.61
19:24:28,2569072,630108,15.61
19:24:31,2569072,630108,15.61
19:24:34,2569072,630108,15.61
19:24:37,2569072,630108,15.61
19:24:40,2568816,630364,15.62
19:24:43,2568816,630364,15.62
19:24:46,2568568,630548,15.62
19:24:49,2568568,630548,15.62
19:24:52,2568568,630548,15.62
19:24:55,2568568,630548,15.62
19:24:58,2568568,630548,15.62
19:25:01,2568568,630548,15.62
19:25:04,2568568,630548,15.62
19:25:07,2568568,630548,15.62
19:25:10,2568568,630548,15.62
19:25:13,2568444,630672,15.62
19:25:16,2568444,630672,15.62
19:25:19,2568444,630672,15.62
19:25:22,2568444,630672,15.62
19:25:25,2568320,630784,15.63
19:25:28,2568320,630776,15.63
19:25:31,2568320,630776,15.63
19:25:34,2568320,630776,15.63
19:25:37,2568320,630776,15.63
19:25:40,2568320,630776,15.63
19:25:43,2568320,630776,15.63
19:25:46,2568320,630776,15.63
19:25:49,2569804,629292,15.59
19:25:52,2569804,629292,15.59
19:25:55,2570212,628884,15.58
19:25:58,2570212,628884,15.58
19:26:01,2570212,628884,15.58
19:26:04,2570212,628884,15.58
19:26:07,2570212,628884,15.58
19:26:10,2570212,628884,15.58
19:26:13,2570212,628884,15.58
19:26:16,2570212,628884,15.58
19:26:19,2570212,628884,15.58
19:26:22,2570212,628884,15.58
19:26:25,2570212,628884,15.58
19:26:28,2570212,628884,15.58
19:26:31,2570212,628884,15.58
19:26:34,2570212,628884,15.58
19:26:37,2570336,628760,15.58
19:26:40,2570460,628636,15.57
19:26:43,2570460,628624,15.57
19:26:46,2570460,628624,15.57
19:26:49,2570460,628624,15.57
19:26:52,2570460,628624,15.57
19:26:55,2570460,628624,15.57
19:26:58,2570460,628624,15.57
19:27:01,2570460,628624,15.57
19:27:04,2570460,628624,15.57
19:27:07,2570336,628748,15.58
19:27:10,2570336,628748,15.58
19:27:13,2570336,628748,15.58
19:27:16,2570336,628740,15.58
19:27:19,2570336,628740,15.58
19:27:22,2570336,628740,15.58
19:27:25,2570336,628740,15.58
19:27:28,2570336,628740,15.58
19:27:31,2570336,628740,15.58
19:27:34,2570336,628740,15.58
19:27:37,2570460,628616,15.57
19:27:41,2570460,628616,15.57
19:27:44,2570460,628616,15.57
19:27:47,2570460,628616,15.57
19:27:50,2570460,628616,15.57
19:27:53,2570460,628616,15.57
19:27:56,2570460,628616,15.57
19:27:59,2570460,628616,15.57
19:28:02,2570460,628616,15.57
19:28:05,2570492,628572,15.57
19:28:08,2570492,628572,15.57
19:28:11,2570740,628324,15.57
19:28:14,2570740,628324,15.57
19:28:17,2570616,628448,15.57
19:28:20,2570616,628448,15.57
19:28:23,2570616,628448,15.57
19:28:26,2570740,628324,15.57
19:28:29,2570740,628324,15.57
19:28:32,2570740,628324,15.57
19:28:35,2570740,628324,15.57
19:28:38,2570740,628324,15.57
19:28:41,2570740,628324,15.57
19:28:44,2570740,628312,15.56
19:28:47,2570740,628312,15.56
19:28:50,2570740,628312,15.56
19:28:53,2570740,628312,15.56
19:28:56,2570740,628312,15.56
19:28:59,2570864,628188,15.56
19:29:02,2570864,628188,15.56
19:29:05,2570740,628312,15.56
19:29:08,2570864,628188,15.56
19:29:11,2570864,628188,15.56
19:29:14,2570864,628188,15.56
19:29:17,2570864,628188,15.56
19:29:20,2570864,628172,15.56
19:29:23,2570864,628172,15.56
19:29:26,2570864,628172,15.56
19:29:29,2570864,628172,15.56
19:29:32,2570864,628172,15.56
19:29:35,2570864,628172,15.56
19:29:38,2570864,628172,15.56
19:29:41,2570864,628172,15.56
19:29:44,2570864,628172,15.56
19:29:47,2570864,628172,15.56
19:29:50,2570864,628172,15.56
19:29:53,2570864,628172,15.56
19:29:56,2570864,628172,15.56
19:29:59,2570864,628172,15.56
19:30:02,2570864,628172,15.56
19:30:05,2570864,628172,15.56
19:30:08,2570864,628172,15.56
19:30:11,2570864,628172,15.56
19:30:14,2570864,628172,15.56
19:30:17,2570864,628172,15.56
19:30:20,2570864,628172,15.56
19:30:23,2570864,628172,15.56
19:30:26,2570988,628048,15.56
19:30:29,2570988,628048,15.56
19:30:32,2570988,628048,15.56
19:30:35,2570988,628048,15.56
19:30:38,2570988,628048,15.56
19:30:41,2570988,628036,15.56
19:30:44,2570988,628036,15.56
19:30:47,2570988,628036,15.56
19:30:50,2570988,628036,15.56
19:30:53,2570988,628036,15.56
19:30:56,2570988,628036,15.56
19:30:59,2570988,628028,15.56
19:31:02,2570988,628028,15.56
19:31:05,2571112,627904,15.55
19:31:08,2571112,627904,15.55
19:31:11,2571112,627904,15.55
19:31:14,2571112,627904,15.55
19:31:17,2571112,627904,15.55
19:31:20,2571112,627904,15.55
19:31:23,2571112,627904,15.55
19:31:26,2571112,627904,15.55
19:31:29,2571112,627904,15.55
19:31:32,2571112,627904,15.55
19:31:35,2571112,627904,15.55
19:31:38,2571112,627904,15.55
19:31:41,2571112,627904,15.55
19:31:44,2571112,627904,15.55
19:31:47,2571112,627904,15.55
19:31:50,2571112,627904,15.55
19:31:53,2571112,627904,15.55
19:31:56,2571112,627904,15.55
19:31:59,2571112,627904,15.55
19:32:02,2571112,627904,15.55
19:32:05,2571112,627904,15.55
19:32:08,2571112,627904,15.55
19:32:11,2571112,627904,15.55
19:32:14,2570988,628028,15.56
19:32:17,2570988,628028,15.56
19:32:20,2570864,628152,15.56
19:32:23,2570864,628152,15.56
19:32:26,2570864,628152,15.56
19:32:29,2570864,628140,15.56
19:32:32,2570864,628140,15.56
19:32:35,2570864,628140,15.56
19:32:38,2570864,628140,15.56
19:32:41,2570864,628140,15.56
19:32:44,2570864,628140,15.56
19:32:47,2570864,628140,15.56
19:32:50,2570988,628016,15.56
19:32:53,2570988,628016,15.56
19:32:56,2570988,628016,15.56
19:33:00,2570996,628000,15.56
19:33:03,2570996,628000,15.56
19:33:06,2570996,628000,15.56
19:33:09,2570996,628000,15.56
19:33:12,2570996,628000,15.56
19:33:15,2570996,628000,15.56
19:33:18,2570996,628000,15.56
19:33:21,2570996,628000,15.56
19:33:24,2570996,628000,15.56
19:33:27,2570996,628000,15.56
19:33:30,2570996,628000,15.56
19:33:33,2570996,628000,15.56
19:33:36,2570996,628000,15.56
19:33:39,2570996,628000,15.56
19:33:42,2570996,628000,15.56
19:33:45,2570996,628000,15.56
19:33:48,2570996,628000,15.56
19:33:51,2570748,628248,15.56
19:33:54,2570740,628256,15.56
19:33:57,2570740,628256,15.56
19:34:00,2570740,628256,15.56
19:34:03,2570740,628256,15.56
19:34:06,2570616,628380,15.57
19:34:09,2570616,628380,15.57
19:34:12,2570616,628380,15.57
19:34:15,2570616,628380,15.57
19:34:18,2570616,628380,15.57
19:34:21,2570616,628368,15.57
19:34:24,2570740,628244,15.56
19:34:27,2570616,628368,15.57
19:34:30,2570616,628368,15.57
19:34:33,2570616,628368,15.57
19:34:36,2570616,628368,15.57
19:34:39,2570616,628368,15.57
19:34:42,2570740,628244,15.56
19:34:45,2570740,628244,15.56
19:34:48,2570740,628244,15.56
19:34:51,2570740,628244,15.56
19:34:54,2570740,628244,15.56
19:34:57,2570740,628244,15.56
19:35:00,2570740,628244,15.56
19:35:03,2570740,628236,15.56
19:35:06,2570740,628236,15.56
19:35:09,2570740,628236,15.56
19:35:12,2570740,628236,15.56
19:35:15,2570740,628236,15.56
19:35:18,2570740,628236,15.56
19:35:22,2570740,628236,15.56
19:35:25,2570740,628236,15.56
19:35:28,2570740,628236,15.56
19:35:31,2570740,628236,15.56
19:35:34,2570740,628236,15.56
19:35:37,2570740,628236,15.56
19:35:40,2570864,628112,15.56
19:35:43,2570864,628112,15.56
19:35:46,2570740,628236,15.56
19:35:49,2570740,628236,15.56
19:35:52,2570740,628236,15.56
19:35:55,2570740,628236,15.56
19:35:58,2570740,628236,15.56
19:36:01,2570740,628236,15.56
19:36:04,2570740,628224,15.56
19:36:07,2570740,628224,15.56
19:36:10,2570740,628224,15.56
